analysisPlanSort	analysisPlanId	description	NAME1	STAT1	NAME2	STAT2	NAME3	STAT3	NAME4	STAT4	NAME5	STAT5	NAME6	STAT6	NAME7	STAT7	NAME8	STAT8	NAME9	STAT9	NAME10	STAT10
AP-009	9	ICS five cytokine (IFN-g, IL-2, TNF-a, IL-4, CD154, IL-17a)	Singlets	S:Count	Live	S/Lv:Count	Lymphocytes	S/Lv/L:Count	CD3+	S/Lv/L/3+:Count	CD4+	S/Lv/L/3+/4+:Count	154-IFNg-IL2-IL4-IL17a-TNFa-	S/Lv/L/3+/4+/(!CD154+&!IFNg+&!IL2+&!IL4+&!IL17a+&!TNFa+):Count
AP-009	9	ICS five cytokine (IFN-g, IL-2, TNF-a, IL-4, CD154, IL-17a)	Singlets	S:Count	Live	S/Lv:Count	Lymphocytes	S/Lv/L:Count	CD3+	S/Lv/L/3+:Count	CD4+	S/Lv/L/3+/4+:Count	154-IFNg-IL2-IL4-IL17a-TNFa+	S/Lv/L/3+/4+/(!CD154+&!IFNg+&!IL2+&!IL4+&!IL17a+&TNFa+):Count
AP-009	9	ICS five cytokine (IFN-g, IL-2, TNF-a, IL-4, CD154, IL-17a)	Singlets	S:Count	Live	S/Lv:Count	Lymphocytes	S/Lv/L:Count	CD3+	S/Lv/L/3+:Count	CD4+	S/Lv/L/3+/4+:Count	154-IFNg-IL2-IL4-IL17a+TNFa-	S/Lv/L/3+/4+/(!CD154+&!IFNg+&!IL2+&!IL4+&IL17a+&!TNFa+):Count
AP-009	9	ICS five cytokine (IFN-g, IL-2, TNF-a, IL-4, CD154, IL-17a)	Singlets	S:Count	Live	S/Lv:Count	Lymphocytes	S/Lv/L:Count	CD3+	S/Lv/L/3+:Count	CD4+	S/Lv/L/3+/4+:Count	154-IFNg-IL2-IL4-IL17a+TNFa+	S/Lv/L/3+/4+/(!CD154+&!IFNg+&!IL2+&!IL4+&IL17a+&TNFa+):Count
AP-009	9	ICS five cytokine (IFN-g, IL-2, TNF-a, IL-4, CD154, IL-17a)	Singlets	S:Count	Live	S/Lv:Count	Lymphocytes	S/Lv/L:Count	CD3+	S/Lv/L/3+:Count	CD4+	S/Lv/L/3+/4+:Count	154-IFNg-IL2-IL4+IL17a-TNFa-	S/Lv/L/3+/4+/(!CD154+&!IFNg+&!IL2+&IL4+&!IL17a+&!TNFa+):Count
AP-009	9	ICS five cytokine (IFN-g, IL-2, TNF-a, IL-4, CD154, IL-17a)	Singlets	S:Count	Live	S/Lv:Count	Lymphocytes	S/Lv/L:Count	CD3+	S/Lv/L/3+:Count	CD4+	S/Lv/L/3+/4+:Count	154-IFNg-IL2-IL4+IL17a-TNFa+	S/Lv/L/3+/4+/(!CD154+&!IFNg+&!IL2+&IL4+&!IL17a+&TNFa+):Count
AP-009	9	ICS five cytokine (IFN-g, IL-2, TNF-a, IL-4, CD154, IL-17a)	Singlets	S:Count	Live	S/Lv:Count	Lymphocytes	S/Lv/L:Count	CD3+	S/Lv/L/3+:Count	CD4+	S/Lv/L/3+/4+:Count	154-IFNg-IL2-IL4+IL17a+TNFa-	S/Lv/L/3+/4+/(!CD154+&!IFNg+&!IL2+&IL4+&IL17a+&!TNFa+):Count
AP-009	9	ICS five cytokine (IFN-g, IL-2, TNF-a, IL-4, CD154, IL-17a)	Singlets	S:Count	Live	S/Lv:Count	Lymphocytes	S/Lv/L:Count	CD3+	S/Lv/L/3+:Count	CD4+	S/Lv/L/3+/4+:Count	154-IFNg-IL2-IL4+IL17a+TNFa+	S/Lv/L/3+/4+/(!CD154+&!IFNg+&!IL2+&IL4+&IL17a+&TNFa+):Count
AP-009	9	ICS five cytokine (IFN-g, IL-2, TNF-a, IL-4, CD154, IL-17a)	Singlets	S:Count	Live	S/Lv:Count	Lymphocytes	S/Lv/L:Count	CD3+	S/Lv/L/3+:Count	CD4+	S/Lv/L/3+/4+:Count	154-IFNg-IL2+IL4-IL17a-TNFa-	S/Lv/L/3+/4+/(!CD154+&!IFNg+&IL2+&!IL4+&!IL17a+&!TNFa+):Count
AP-009	9	ICS five cytokine (IFN-g, IL-2, TNF-a, IL-4, CD154, IL-17a)	Singlets	S:Count	Live	S/Lv:Count	Lymphocytes	S/Lv/L:Count	CD3+	S/Lv/L/3+:Count	CD4+	S/Lv/L/3+/4+:Count	154-IFNg-IL2+IL4-IL17a-TNFa+	S/Lv/L/3+/4+/(!CD154+&!IFNg+&IL2+&!IL4+&!IL17a+&TNFa+):Count
